,1,2
0,1272.834265,-0.5436487198
1,1272.844218,-0.4780931473
2,1272.854171,-0.4461936951
3,1272.864124,-0.5124902725
4,1272.874078,-0.5397310257
5,1272.884031,-0.5155115128
6,1272.893984,-0.5227108002
7,1272.903937,-0.5234165192
8,1272.91389,-0.567193985
9,1272.923843,-0.4402894974
10,1272.933797,-0.3959951401
11,1272.94375,-0.4563951492
12,1272.953703,-0.4988775253
13,1272.963656,-0.4840602875
14,1272.973609,-0.4563407898
15,1272.983563,-0.4391736984
16,1272.993517,-0.4972076416
17,1273.00347,-0.5218133926
18,1273.013423,-0.6368408203
19,1273.023376,-0.7372140884
20,1273.033329,-0.7378253937
21,1273.043283,-0.6691741943
22,1273.053236,-0.5942258835
23,1273.063189,-0.5570116043
24,1273.073142,-0.5320110321
25,1273.083095,-0.4547719955
26,1273.093049,-0.4710712433
27,1273.103002,-0.4494132996
28,1273.112955,-0.3091135025
29,1273.122908,-0.3288602829
30,1273.132861,-0.3875322342
31,1273.142814,-0.4181594849
32,1273.152768,-0.3456068039
33,1273.162721,-0.3734025955
34,1273.172674,-0.4265384674
35,1273.182627,-0.473361969
36,1273.19258,-0.4910326004
37,1273.202534,-0.4910326004
38,1273.212487,-0.437661171
39,1273.22244,-0.3501749039
40,1273.232393,-0.3122091293
41,1273.242346,-0.4481258392
42,1273.252299,-0.4480028152
43,1273.262253,-0.4270629883
44,1273.272206,-0.4476947784
45,1273.282159,-0.4143896103
46,1273.292112,-0.437494278
47,1273.302065,-0.4421386719
48,1273.312019,-0.4298591614
49,1273.321972,-0.4411115646
50,1273.331925,-0.5221338272
51,1273.341878,-0.5499315262
52,1273.351831,-0.5461521149
53,1273.361784,-0.5382423401
54,1273.371738,-0.483496666
55,1273.381691,-0.5063724518
56,1273.391644,-0.4985609055
57,1273.401597,-0.4522161484
58,1273.41155,-0.4662065506
59,1273.421504,-0.4685506821
60,1273.431457,-0.5022935867
61,1273.44141,-0.4933176041
62,1273.451363,-0.5207166672
63,1273.461316,-0.5383939743
64,1273.471269,-0.5064306259
65,1273.481223,-0.50091362
66,1273.491176,-0.5257606506
67,1273.501129,-0.5368385315
68,1273.511082,-0.5897026062
69,1273.521035,-0.5595998764
70,1273.530989,-0.5209693909
71,1273.540942,-0.5675134659
72,1273.550895,-0.637544632
73,1273.560848,-0.6643428802
74,1273.570801,-0.577088356
75,1273.580754,-0.5831251144
76,1273.590708,-0.5289201736
77,1273.600661,-0.5352592468
78,1273.610614,-0.5359392166
79,1273.620567,-0.5172042847
80,1273.63052,-0.5457773209
81,1273.640474,-0.5518789291
82,1273.650427,-0.6029453278
83,1273.66038,-0.6792964935
84,1273.670333,-0.6819019318
85,1273.680286,-0.6851654053
86,1273.690239,-0.6061019897
87,1273.700193,-0.652806282
88,1273.710146,-0.7264213562
89,1273.720099,-0.6988840103
90,1273.730052,-0.604133606
91,1273.740005,-0.6766004562
92,1273.749959,-0.6941137314
93,1273.759912,-0.7007684708
94,1273.769865,-0.6322870255
95,1273.779818,-0.6359167099
96,1273.789771,-0.6086339951
97,1273.799724,-0.5734586716
98,1273.809678,-0.5585784912
99,1273.819631,-0.5451307297
100,1273.829584,-0.5303659439
101,1273.839537,-0.5280733109
102,1273.84949,-0.6527366638
103,1273.859444,-0.6039676666
104,1273.869397,-0.5745868683
105,1273.87935,-0.4995384216
106,1273.889303,-0.5292329788
107,1273.899256,-0.5292329788
108,1273.909209,-0.5308074951
109,1273.919163,-0.5319871902
110,1273.929116,-0.4912128448
111,1273.939069,-0.5969877243
112,1273.949022,-0.6793146133
113,1273.958975,-0.6172294617
114,1273.968929,-0.6246995926
115,1273.978882,-0.5472917557
116,1273.988834,-0.5522994995
117,1273.998787,-0.5480480194
118,1274.00874,-0.5747833252
119,1274.018693,-0.6306409836
120,1274.028647,-0.6120662689
121,1274.0386,-0.6109056473
122,1274.048553,-0.5417499542
123,1274.058506,-0.5281915665
124,1274.068459,-0.5545701981
125,1274.078413,-0.561870575
126,1274.088366,-0.5523986816
127,1274.098319,-0.511715889
128,1274.108272,-0.4656200409
129,1274.118225,-0.5138158798
130,1274.128178,-0.5490159988
131,1274.138132,-0.5905599594
132,1274.148085,-0.5744934082
133,1274.158038,-0.5193023682
134,1274.167991,-0.4721136093
135,1274.177944,-0.5388059616
136,1274.187898,-0.5296354294
137,1274.197851,-0.4755563736
138,1274.207804,-0.4495000839
139,1274.217757,-0.4222173691
140,1274.22771,-0.4245386124
141,1274.237663,-0.5137062073
142,1274.247617,-0.5666246414
143,1274.25757,-0.5446920395
144,1274.267523,-0.5659580231
145,1274.277476,-0.6075639725
146,1274.287429,-0.5480585098
147,1274.297382,-0.5083293915
148,1274.307336,-0.5393438339
149,1274.317289,-0.6085691452
150,1274.327242,-0.642832756
151,1274.337195,-0.6502380371
152,1274.347148,-0.5669822693
153,1274.357102,-0.5583295822
154,1274.367055,-0.4977064133
155,1274.377008,-0.5467338562
156,1274.386961,-0.5255384445
157,1274.396914,-0.5055885315
158,1274.406868,-0.5063505173
159,1274.416821,-0.5461921692
