,1,2
0,587.1245816,-48.06868744
1,587.1345326,-48.19911194
2,587.1444836,-48.19911194
3,587.1544346,-48.13813019
4,587.1643856,-48.17986298
5,587.1743366,-48.20778656
6,587.1842876,-48.19235992
7,587.1942386,-48.19543457
8,587.2041896,-48.10343933
9,587.2141406,-48.09080505
10,587.2240916,-48.08248901
11,587.2340426,-48.04673004
12,587.2439936,-48.04706573
13,587.2539446,-48.03405762
14,587.2638956,-48.13526154
15,587.2738471,-48.19412994
16,587.2837981,-48.12247467
17,587.2937491,-48.17201233
18,587.3037001,-48.20529175
19,587.3136511,-48.21832275
20,587.3236021,-48.20298004
21,587.3335531,-48.23093414
22,587.3435041,-48.21810913
23,587.3534551,-48.1472702
24,587.3634061,-48.17694855
25,587.3733571,-48.23326111
26,587.3833081,-48.1848526
27,587.3932591,-48.16963196
28,587.4032101,-48.16168213
29,587.4131611,-48.16947174
30,587.4231131,-48.11341858
31,587.4330641,-48.05936432
32,587.4430151,-48.10016632
33,587.4529661,-48.13623047
34,587.4629171,-48.08463287
35,587.4728681,-48.09539795
36,587.4828191,-48.09934235
37,587.4927701,-48.16231537
38,587.5027211,-48.13230896
39,587.5126721,-48.1049881
40,587.5226231,-48.15630341
41,587.5325741,-48.17769623
42,587.5425251,-48.1301651
43,587.5524761,-48.09577942
44,587.5624271,-48.14148712
45,587.5723791,-48.16099548
46,587.5823301,-48.15364075
47,587.5922811,-48.22312927
48,587.6022321,-48.25486755
49,587.6121831,-48.27330017
50,587.6221341,-48.33152008
51,587.6320851,-48.26316071
52,587.6420361,-48.17102814
53,587.6519871,-48.13562012
54,587.6619381,-48.11880493
55,587.6718891,-48.12149811
56,587.6818401,-48.09554291
57,587.6917911,-48.10796356
58,587.7017421,-48.10834503
59,587.7116931,-48.0608139
60,587.7216451,-48.10842133
61,587.7315961,-48.23889923
62,587.7415471,-48.27771759
63,587.7514981,-48.27669525
64,587.7614491,-48.18995667
65,587.7714001,-48.14865875
66,587.7813511,-48.1023941
67,587.7913021,-48.09770966
68,587.8012531,-48.15406799
69,587.8112041,-48.16807556
70,587.8211551,-48.25739288
71,587.8311061,-48.26998138
72,587.8410571,-48.26998138
73,587.8510081,-48.13398743
74,587.8609591,-48.12364197
75,587.8709111,-48.08820343
76,587.8808621,-48.14486694
77,587.8908131,-48.15752411
78,587.9007641,-48.12911224
79,587.9107151,-48.20913696
80,587.9206661,-48.25106049
81,587.9306171,-48.18028259
82,587.9405681,-48.25450897
83,587.9505191,-48.20410919
84,587.9604701,-48.05171967
85,587.9704211,-48.04021454
86,587.9803721,-48.01913452
87,587.9903231,-48.02274323
88,588.0002741,-47.99281311
89,588.0102251,-48.0797348
90,588.0201771,-48.02713013
91,588.0301281,-48.06105042
92,588.0400791,-48.06298828
93,588.0500301,-48.09158325
94,588.0599811,-48.08503723
95,588.0699321,-48.07894897
96,588.0798831,-48.11375427
97,588.0898341,-48.04589844
98,588.0997851,-47.99928284
99,588.1097361,-48.11456299
100,588.1196871,-48.17338562
101,588.1296381,-48.0819931
102,588.1395891,-48.05437469
103,588.1495401,-48.03290558
104,588.1594911,-48.06018829
105,588.1694431,-48.13748169
106,588.1793941,-48.12898254
107,588.1893451,-48.10487366
108,588.1992961,-48.05641937
109,588.2092471,-48.10728455
110,588.2191981,-48.17475891
111,588.2291491,-48.18013763
112,588.2391001,-48.1902771
113,588.2490511,-48.10007477
114,588.2590021,-48.14655304
115,588.2689539,-48.16669464
116,588.2789049,-48.16248322
117,588.2888559,-48.16658783
118,588.2988069,-48.21934509
119,588.3087579,-48.22915649
120,588.3187099,-48.31274414
121,588.3286609,-48.25604248
122,588.3386119,-48.17882538
123,588.3485629,-48.19742584
124,588.3585139,-48.16925049
125,588.3684649,-48.11528778
126,588.3784159,-48.00387573
127,588.3883669,-47.99747467
128,588.3983179,-48.00082397
129,588.4082689,-48.07202148
130,588.4182199,-48.03181458
131,588.4281709,-47.87535858
132,588.4381219,-47.96645355
133,588.4480729,-48.02481842
134,588.4580239,-48.10357666
135,588.4679759,-48.15467834
136,588.4779269,-48.03009796
137,588.4878779,-48.07793427
138,588.4978289,-48.27028656
139,588.5077799,-48.29384613
140,588.5177309,-48.23110199
141,588.5276819,-48.23110199
142,588.5376329,-48.1445694
143,588.5475839,-48.09105682
144,588.5575349,-48.08107758
145,588.5674859,-48.05356598
146,588.5774369,-48.05131531
147,588.5873879,-47.98589325
148,588.5973389,-48.05691528
149,588.6072899,-48.15246582
150,588.6172419,-48.22695923
151,588.6271929,-48.31665039
152,588.6371439,-48.33070374
153,588.6470949,-48.26607513
154,588.6570459,-48.25437164
155,588.6669969,-48.29141998
156,588.6769479,-48.26630402
157,588.6868989,-48.27272034
158,588.6968499,-48.19805908
159,588.7068009,-48.1280899
